Species,Gene,TF,Position,Score,Relative Score
H. burtoni ,ANKS4B,BSX,-675,9.982552528381348,0.9785676325292044
H. burtoni ,ANKS4B,BSX,-629,6.873518943786621,0.910078146982668
H. burtoni ,ANKS4B,BSX,527,7.753897666931152,0.929472175446386
H. burtoni ,ANKS4B,BSX,725,8.310993194580076,0.9417445375971232
H. burtoni ,ANKS4B,Barhl1,-809,7.627731800079347,0.9065043281820788
H. burtoni ,ANKS4B,Barhl1,381,7.731708526611327,0.9092443599561928
H. burtoni ,ANKS4B,Barhl1,512,7.50492525100708,0.9032680862099508
H. burtoni ,ANKS4B,CDX1,127,10.744240760803224,0.9464090767555408
H. burtoni ,ANKS4B,CDX1,199,11.9367036819458,0.9706776277376452
H. burtoni ,ANKS4B,CDX1,-772,13.063081741333008,0.9936012447949959
H. burtoni ,ANKS4B,CDX1,278,8.902787208557129,0.908932515747638
H. burtoni ,ANKS4B,CDX1,-719,8.507948875427246,0.9008969164452544
H. burtoni ,ANKS4B,CDX1,548,11.541865348815918,0.9626420284352616
H. burtoni ,ANKS4B,CDX1,-210,9.636996269226074,0.9238748587793983
H. burtoni ,ANKS4B,CDX1,-153,12.982653617858887,0.991964402273254
H. burtoni ,ANKS4B,Dlx1,191,9.754748344421387,0.9508064391054718
H. burtoni ,ANKS4B,Dlx1,-809,9.298378944396973,0.9392575567704472
H. burtoni ,ANKS4B,Dlx1,277,8.587614059448242,0.9212709432426758
H. burtoni ,ANKS4B,Dlx1,-723,8.851305961608887,0.9279439295353352
H. burtoni ,ANKS4B,Dlx1,324,9.584559440612793,0.9464996393403976
H. burtoni ,ANKS4B,Dlx1,-676,9.584559440612793,0.9464996393403976
H. burtoni ,ANKS4B,Dlx1,370,7.877013683319093,0.9032884927744792
H. burtoni ,ANKS4B,Dlx1,-630,9.117229461669922,0.9346733886361392
H. burtoni ,ANKS4B,Dlx1,526,8.670156478881836,0.9233597614010268
H. burtoni ,ANKS4B,Dlx3,192,9.59895133972168,0.9723851962069808
H. burtoni ,ANKS4B,Dlx3,-808,8.953983306884766,0.9525916095488334
H. burtoni ,ANKS4B,Dlx3,278,9.888373374938963,0.9812673420548188
H. burtoni ,ANKS4B,Dlx3,-722,9.187634468078613,0.9597621889751112
H. burtoni ,ANKS4B,Dlx3,325,9.483888626098633,0.9688540075631008
H. burtoni ,ANKS4B,Dlx3,-675,9.483888626098633,0.9688540075631008
H. burtoni ,ANKS4B,Dlx3,-629,7.459962368011475,0.9067412240768564
H. burtoni ,ANKS4B,Dlx3,527,7.693613529205322,0.9139118035031342
H. burtoni ,ANKS4B,Dlx4,192,9.58734130859375,0.966428915119147
H. burtoni ,ANKS4B,Dlx4,-808,9.021183967590332,0.9509827285884694
H. burtoni ,ANKS4B,Dlx4,278,10.063353538513184,0.9794157178358408
H. burtoni ,ANKS4B,Dlx4,-722,9.322795867919922,0.9592114546597522
H. burtoni ,ANKS4B,Dlx4,325,9.738616943359377,0.9705560923239771
H. burtoni ,ANKS4B,Dlx4,-675,9.738616943359377,0.9705560923239771
H. burtoni ,ANKS4B,Dlx4,-629,7.326111316680907,0.9047369123590216
H. burtoni ,ANKS4B,Dlx4,527,7.627723217010497,0.9129656384303044
H. burtoni ,ANKS4B,DLX6,192,10.013604164123537,0.9728154381898716
H. burtoni ,ANKS4B,DLX6,-808,9.322264671325684,0.9548893127521382
H. burtoni ,ANKS4B,DLX6,278,10.185811042785645,0.9772806859303768
H. burtoni ,ANKS4B,DLX6,-722,9.714345932006836,0.9650558053856064
H. burtoni ,ANKS4B,DLX6,325,10.063636779785156,0.9741127616520371
H. burtoni ,ANKS4B,DLX6,-675,10.063636779785156,0.9741127616520371
H. burtoni ,ANKS4B,DLX6,-629,7.426056385040282,0.9057214756039126
H. burtoni ,ANKS4B,DLX6,527,7.818138599395753,0.9158879929657314
H. burtoni ,ANKS4B,DUXA,285,14.059264183044435,0.9381116968774482
H. burtoni ,ANKS4B,DUXA,-675,14.071107864379885,0.9383160646740644
H. burtoni ,ANKS4B,Dlx2,192,10.348974227905273,0.9808429716921352
H. burtoni ,ANKS4B,Dlx2,-808,9.870635032653807,0.9693805104637826
H. burtoni ,ANKS4B,Dlx2,278,10.92459774017334,0.9946366608921856
H. burtoni ,ANKS4B,Dlx2,-722,9.698140144348145,0.9652470085703128
H. burtoni ,ANKS4B,Dlx2,325,10.243793487548828,0.9783225214127652
H. burtoni ,ANKS4B,Dlx2,-675,10.243793487548828,0.9783225214127652
H. burtoni ,ANKS4B,Dlx2,-629,7.037051677703857,0.9014792394288118
H. burtoni ,ANKS4B,EMX2,191,10.436015129089355,0.9467475270370014
H. burtoni ,ANKS4B,EMX2,-809,9.41030216217041,0.9294015085478979
H. burtoni ,ANKS4B,EMX2,277,10.41580295562744,0.9464057152964044
H. burtoni ,ANKS4B,EMX2,-723,10.070162773132324,0.9405605313224252
H. burtoni ,ANKS4B,EMX2,281,7.997383117675781,0.9055073776751752
H. burtoni ,ANKS4B,EMX2,-719,8.706199645996094,0.917494302869812
H. burtoni ,ANKS4B,EMX2,324,11.268915176391602,0.9608328511832656
H. burtoni ,ANKS4B,EMX2,-676,11.268915176391602,0.9608328511832656
H. burtoni ,ANKS4B,EVX1,-987,9.61622142791748,0.9414162995303088
H. burtoni ,ANKS4B,EVX1,191,8.696781158447267,0.9204935285735392
H. burtoni ,ANKS4B,EVX1,277,8.152765274047853,0.9081139100990384
H. burtoni ,ANKS4B,EVX1,-723,8.120918273925781,0.9073892001735114
H. burtoni ,ANKS4B,EVX1,-719,8.564132690429688,0.9174749817399342
H. burtoni ,ANKS4B,EVX1,324,9.367806434631348,0.935763371135354
H. burtoni ,ANKS4B,EVX1,-676,9.367806434631348,0.935763371135354
H. burtoni ,ANKS4B,EVX1,724,8.928667068481445,0.9257703213624202
H. burtoni ,ANKS4B,EVX2,-987,10.032315254211426,0.9509863566914551
H. burtoni ,ANKS4B,EVX2,-829,7.785332679748535,0.9025269281672492
H. burtoni ,ANKS4B,EVX2,191,9.145177841186523,0.9318539555121068
H. burtoni ,ANKS4B,EVX2,277,9.08349323272705,0.9305236377300918
H. burtoni ,ANKS4B,EVX2,-723,7.937334060668945,0.9058050577522344
H. burtoni ,ANKS4B,EVX2,-719,9.41030216217041,0.9375717448838459
H. burtoni ,ANKS4B,EVX2,324,9.792135238647461,0.9458065273374394
H. burtoni ,ANKS4B,EVX2,-676,9.792135238647461,0.9458065273374394
H. burtoni ,ANKS4B,EVX2,724,8.63743782043457,0.9209038077343076
H. burtoni ,ANKS4B,GBX1,191,9.043986320495604,0.9124532727051026
H. burtoni ,ANKS4B,GBX1,-809,9.274511337280273,0.9164656379587796
H. burtoni ,ANKS4B,GBX1,277,9.23916244506836,0.9158503786309838
H. burtoni ,ANKS4B,GBX1,-723,9.42508316040039,0.9190863910540252
H. burtoni ,ANKS4B,GBX1,324,10.51855754852295,0.9381186796181208
H. burtoni ,ANKS4B,GBX1,-676,10.51855754852295,0.9381186796181208
H. burtoni ,ANKS4B,GBX2,191,10.224166870117188,0.9435856875089068
H. burtoni ,ANKS4B,GBX2,-809,9.49223518371582,0.9293324259268422
H. burtoni ,ANKS4B,GBX2,277,9.923523902893066,0.9377311208406404
H. burtoni ,ANKS4B,GBX2,-723,9.573250770568848,0.9309100818380353
H. burtoni ,ANKS4B,GBX2,324,10.517864227294922,0.949304998935902
H. burtoni ,ANKS4B,GBX2,-676,10.517864227294922,0.949304998935902
H. burtoni ,ANKS4B,GSC2,13,8.698200225830076,0.9027354121494132
H. burtoni ,ANKS4B,GSC2,658,10.26658821105957,0.9413734404956902
H. burtoni ,ANKS4B,GSX1,191,9.248653411865234,0.944730650347317
H. burtoni ,ANKS4B,GSX1,-809,8.362336158752441,0.9206607257204378
H. burtoni ,ANKS4B,GSX1,277,9.493205070495604,0.9513719968515604
H. burtoni ,ANKS4B,GSX1,-723,9.013705253601074,0.9383501083452505
H. burtoni ,ANKS4B,GSX1,-719,8.29082202911377,0.9187185998009498
H. burtoni ,ANKS4B,GSX1,324,10.162793159484863,0.9695561569549817
H. burtoni ,ANKS4B,GSX1,-676,10.162793159484863,0.9695561569549817
H. burtoni ,ANKS4B,GSX1,526,7.744761943817139,0.9038891185416424
H. burtoni ,ANKS4B,GSX2,191,9.518035888671877,0.9422039194503888
H. burtoni ,ANKS4B,GSX2,277,9.630499839782717,0.945315097644097
H. burtoni ,ANKS4B,GSX2,-723,9.124478340148926,0.9313166293379584
H. burtoni ,ANKS4B,GSX2,-719,8.719745635986326,0.9201201921593444
H. burtoni ,ANKS4B,GSX2,324,10.223966598510742,0.9617326325093416
H. burtoni ,ANKS4B,GSX2,-676,10.223966598510742,0.9617326325093416
H. burtoni ,ANKS4B,GSX2,526,7.99582052230835,0.9000936858405953
H. burtoni ,ANKS4B,HESX1,191,10.668739318847656,0.9465889133334704
H. burtoni ,ANKS4B,HESX1,-809,9.54249095916748,0.9249514557516882
H. burtoni ,ANKS4B,HESX1,277,9.5615816116333,0.9253182249277649
H. burtoni ,ANKS4B,HESX1,-723,9.976481437683104,0.9332892708428868
H. burtoni ,ANKS4B,HESX1,324,11.050517082214355,0.9539236189421518
H. burtoni ,ANKS4B,HESX1,-676,11.050517082214355,0.9539236189421518
H. burtoni ,ANKS4B,HOXA10,198,12.497284889221193,0.9553955769274244
H. burtoni ,ANKS4B,HOXA10,-773,13.79436492919922,0.9823616495317952
H. burtoni ,ANKS4B,HOXA10,-720,9.89639663696289,0.9013235541650968
H. burtoni ,ANKS4B,HOXA10,547,11.12755012512207,0.9269190250115892
H. burtoni ,ANKS4B,HOXA10,-154,13.00731086730957,0.9659989299444668
H. burtoni ,ANKS4B,HOXA2,13,8.842089653015137,0.9303394525183092
H. burtoni ,ANKS4B,HOXA2,191,8.894885063171387,0.931533079479886
H. burtoni ,ANKS4B,HOXA2,-809,7.71603536605835,0.9048810129847747
H. burtoni ,ANKS4B,HOXA2,277,9.36186981201172,0.9420909212546056
H. burtoni ,ANKS4B,HOXA2,-723,9.167402267456056,0.9376942946606204
H. burtoni ,ANKS4B,HOXA2,-719,8.853365898132324,0.9305943919184839
H. burtoni ,ANKS4B,HOXA2,324,10.189571380615234,0.9608040424426186
H. burtoni ,ANKS4B,HOXA2,-676,10.189571380615234,0.9608040424426186
H. burtoni ,ANKS4B,HOXA2,526,7.729781627655028,0.9051917958428702
H. burtoni ,ANKS4B,HOXB13,199,10.874095916748047,0.9102052807962426
H. burtoni ,ANKS4B,HOXB13,-773,11.743780136108398,0.9249790266789216
H. burtoni ,ANKS4B,HOXB13,-211,10.47622013092041,0.9034463726525348
H. burtoni ,ANKS4B,HOXB13,-154,12.304887771606445,0.9345108330922608
H. burtoni ,ANKS4B,HOXB2,13,7.751895427703857,0.9123463128593132
H. burtoni ,ANKS4B,HOXB2,-987,7.583219528198242,0.9079645563029812
H. burtoni ,ANKS4B,HOXB2,191,9.86408519744873,0.9672154518348476
H. burtoni ,ANKS4B,HOXB2,-809,8.602520942687987,0.9344433281305486
H. burtoni ,ANKS4B,HOXB2,277,10.140707015991213,0.9744013596650448
H. burtoni ,ANKS4B,HOXB2,-723,9.07651138305664,0.9467563540329532
H. burtoni ,ANKS4B,HOXB2,-719,9.463852882385254,0.9568184681772806
H. burtoni ,ANKS4B,HOXB2,324,10.142086029052734,0.9744371828000707
H. burtoni ,ANKS4B,HOXB2,-676,10.142086029052734,0.9744371828000707
H. burtoni ,ANKS4B,HOXB2,526,7.668551445007324,0.9101812552329319
H. burtoni ,ANKS4B,HOXB2,724,7.4252543449401855,0.9038610360049312
H. burtoni ,ANKS4B,HOXB3,13,7.533916473388673,0.90926149138666
H. burtoni ,ANKS4B,HOXB3,-987,7.199397563934326,0.9014711885907408
H. burtoni ,ANKS4B,HOXB3,191,10.13158130645752,0.969756115277805
H. burtoni ,ANKS4B,HOXB3,-809,8.340913772583008,0.9280549082564788
H. burtoni ,ANKS4B,HOXB3,277,10.055509567260742,0.9679845506044604
H. burtoni ,ANKS4B,HOXB3,-723,9.055235862731934,0.9446900975351684
H. burtoni ,ANKS4B,HOXB3,-719,9.657411575317383,0.9587136131117344
H. burtoni ,ANKS4B,HOXB3,324,10.393098831176758,0.9758463560576918
H. burtoni ,ANKS4B,HOXB3,-676,10.393098831176758,0.9758463560576918
H. burtoni ,ANKS4B,HOXB3,526,7.799643039703369,0.9154497526598058
H. burtoni ,ANKS4B,HOXC10,199,9.933372497558594,0.9188296186263871
H. burtoni ,ANKS4B,HOXC10,-773,11.028085708618164,0.9373247586527312
H. burtoni ,ANKS4B,HOXC10,-720,11.846338272094727,0.9511491060576251
H. burtoni ,ANKS4B,HOXC10,548,13.218838691711426,0.9743374509050008
H. burtoni ,ANKS4B,HOXC10,-154,10.154548645019533,0.9225663816218916
H. burtoni ,ANKS4B,HOXD11,548,12.896649360656738,0.9503357064373126
H. burtoni ,ANKS4B,HOXD13,199,11.238943099975586,0.9244576497295
H. burtoni ,ANKS4B,HOXD13,-773,13.637529373168945,0.9687048433230396
H. burtoni ,ANKS4B,HOXD13,548,10.265888214111328,0.9065075145214576
H. burtoni ,ANKS4B,HOXD13,-356,10.445562362670898,0.9098219989425184
H. burtoni ,ANKS4B,HOXD13,-154,12.929765701293945,0.9556485874118298
H. burtoni ,ANKS4B,Hoxd9,192,9.69813346862793,0.9094351587813636
H. burtoni ,ANKS4B,Hoxd9,199,11.797085762023926,0.957954542379653
H. burtoni ,ANKS4B,Hoxd9,-773,13.121445655822756,0.9885684471890142
H. burtoni ,ANKS4B,Hoxd9,-720,9.400213241577148,0.9025484344744574
H. burtoni ,ANKS4B,Hoxd9,548,10.508746147155762,0.9281732823789676
H. burtoni ,ANKS4B,Hoxd9,-154,10.887846946716307,0.9369365768922204
H. burtoni ,ANKS4B,ISL2,278,8.742835998535156,0.914951927734427
H. burtoni ,ANKS4B,GATA2,-376,10.05317497253418,0.9096164751592104
H. burtoni ,ANKS4B,NFYA,288,10.913604736328123,0.9018967051861586
H. burtoni ,ANKS4B,NR1H4,282,13.54438018798828,0.9573444746172228
H. burtoni ,ANKS4B,RBPJ,-547,11.4675874710083,0.9632149780976876
H. burtoni ,ANKS4B,SOX10,-112,12.913225173950195,0.9707689242300609
H. burtoni ,ANKS4B,ZNF384,60,14.161330223083494,0.9585322102074434
H. burtoni ,ANKS4B,ZNF384,61,14.85158920288086,0.969096997611015
H. burtoni ,ANKS4B,ZNF384,62,11.442155838012695,0.9169137740373792
H. burtoni ,ANKS4B,ZNF384,200,12.842046737670898,0.9383398621810278
H. burtoni ,ANKS4B,ZNF384,-776,12.240175247192385,0.9291278931559483
H. burtoni ,ANKS4B,GATA3,331,8.782074928283691,0.9231445133441482
H. burtoni ,ANKS4B,GATA3,626,9.6851806640625,0.9439118310251116
H. burtoni ,ANKS4B,FOS::JUN,-991,12.012469291687012,0.930478589053682
H. burtoni ,ANKS4B,FOSL1::JUN,8,12.263906478881836,0.9202520343525736
H. burtoni ,ANKS4B,FOSL2::JUN,-991,12.33577823638916,0.929977664630568
H. burtoni ,ANKS4B,JUN::JUNB,9,10.36490249633789,0.9006767088039935
H. burtoni ,ANKS4B,FOS::JUNB,-992,11.545645713806152,0.9096430797820292
H. burtoni ,ANKS4B,FOSB::JUNB,9,12.225590705871582,0.9348731229669974
H. burtoni ,ANKS4B,FOSL1::JUNB,8,11.931236267089846,0.9213236975607502
H. burtoni ,ANKS4B,FOSL2::JUNB,9,12.087706565856935,0.9315721151005684
H. burtoni ,ANKS4B,FOS::JUND,-992,12.110146522521973,0.9100255556130152
H. burtoni ,ANKS4B,FOSL1::JUND,9,10.698497772216797,0.93510300644343
H. burtoni ,ANKS4B,FOSL2::JUND,9,11.705340385437012,0.9216253090965488
H. burtoni ,ANKS4B,RORC,804,10.412656784057617,0.903490039645824
H. burtoni ,ANKS4B,SOX15,-958,10.581411361694336,0.9356923101249724
H. burtoni ,ANKS4B,SOX15,-881,9.535141944885254,0.912198778992976
H. burtoni ,ANKS4B,SOX15,-876,12.41392421722412,0.976840600545688
H. burtoni ,ANKS4B,SOX15,841,12.656868934631348,0.9822958200045228
H. burtoni ,ANKS4B,SOX15,889,9.25780963897705,0.905971400979162
H. burtoni ,ANKS4B,TFE3,7,11.248258590698242,0.9514504531659778
H. burtoni ,ANKS4B,TFE3,160,10.618413925170898,0.9380691223509742
H. burtoni ,USH1GA,Ahr::Arnt,91,9.602816581726074,0.9999999889597948
H. burtoni ,USH1GA,Ahr::Arnt,226,8.069948196411133,0.9349622471541832
H. burtoni ,USH1GA,Ahr::Arnt,684,8.069948196411133,0.9349622471541832
H. burtoni ,USH1GA,ELK1,783,10.46207332611084,0.9599150456278621
H. burtoni ,USH1GA,FOXC1,219,6.441851139068604,0.942398511774596
H. burtoni ,USH1GA,FOXC1,-607,6.138175010681152,0.9254116315696236
H. burtoni ,USH1GA,FOXC1,-444,6.178816795349121,0.92768503096765
H. burtoni ,USH1GA,FOXC1,675,6.178816795349121,0.92768503096765
H. burtoni ,USH1GA,FOXC1,792,5.8226728439331055,0.9077632324695124
H. burtoni ,USH1GA,FOXL1,129,6.888278007507324,0.917213178548702
H. burtoni ,USH1GA,FOXL1,-483,7.034594058990479,0.9238445317336492
H. burtoni ,USH1GA,FOXL1,-479,6.6809120178222665,0.9078149129297992
H. burtoni ,USH1GA,FOXL1,574,6.6809120178222665,0.9078149129297992
H. burtoni ,USH1GA,FOXL1,599,6.6809120178222665,0.9078149129297992
H. burtoni ,USH1GA,FOXL1,-346,6.6809120178222665,0.9078149129297992
H. burtoni ,USH1GA,FOXL1,727,7.254157543182372,0.9337956136240848
H. burtoni ,USH1GA,FOXL1,731,7.034594058990479,0.9238445317336492
H. burtoni ,USH1GA,FOXL1,736,6.888278007507324,0.917213178548702
H. burtoni ,USH1GA,Gata1,4,7.104871273040772,0.9999999900543174
H. burtoni ,USH1GA,Gata1,55,5.706837177276611,0.923937103300647
H. burtoni ,USH1GA,Gata1,-853,6.922239303588867,0.990063526521626
H. burtoni ,USH1GA,Gata1,175,5.783768653869629,0.9281227166627366
H. burtoni ,USH1GA,Gata1,-784,5.315310001373291,0.9026352714412168
H. burtoni ,USH1GA,Gata1,538,5.783768653869629,0.9281227166627366
H. burtoni ,USH1GA,Gata1,815,5.830433368682861,0.930661605327173
H. burtoni ,USH1GA,Gata1,937,7.016443729400635,0.9951889097965584
H. burtoni ,USH1GA,GATA2,4,5.97830057144165,0.9609208210615224
H. burtoni ,USH1GA,GATA2,-964,5.778176784515381,0.9493024661993374
H. burtoni ,USH1GA,GATA2,-952,5.778176784515381,0.9493024661993374
H. burtoni ,USH1GA,GATA2,104,5.105045795440674,0.9102232801619232
H. burtoni ,USH1GA,GATA2,130,5.778176784515381,0.9493024661993374
H. burtoni ,USH1GA,GATA2,-852,5.558889865875244,0.9365715795989612
H. burtoni ,USH1GA,GATA2,-843,6.232020378112793,0.9756507379531928
H. burtoni ,USH1GA,GATA2,175,5.558889865875244,0.9365715795989612
H. burtoni ,USH1GA,GATA2,-783,5.558889865875244,0.9365715795989612
H. burtoni ,USH1GA,GATA2,538,5.558889865875244,0.9365715795989612
H. burtoni ,USH1GA,GATA2,-376,5.778176784515381,0.9493024661993374
H. burtoni ,USH1GA,GATA2,-258,5.778176784515381,0.9493024661993374
H. burtoni ,USH1GA,GATA2,-247,6.232020378112793,0.9756507379531928
H. burtoni ,USH1GA,GATA2,815,6.651431560516357,1.0000000070989363
H. burtoni ,USH1GA,GATA2,937,5.558889865875244,0.9365715795989612
H. burtoni ,USH1GA,GATA3,-965,6.893784523010254,0.9373103169902236
H. burtoni ,USH1GA,GATA3,-953,6.893784523010254,0.9373103169902236
H. burtoni ,USH1GA,GATA3,55,6.6668968200683585,0.9277920382156358
H. burtoni ,USH1GA,GATA3,130,6.127316474914551,0.9051558350196542
H. burtoni ,USH1GA,GATA3,-844,6.433966636657715,0.9180202683401828
H. burtoni ,USH1GA,GATA3,-377,6.127316474914551,0.9051558350196542
H. burtoni ,USH1GA,GATA3,-259,6.127316474914551,0.9051558350196542
H. burtoni ,USH1GA,GATA3,-248,6.42296314239502,0.9175586552843452
H. burtoni ,USH1GA,Gfi1,-715,11.301831245422365,0.961567148988942
H. burtoni ,USH1GA,Klf4,-651,9.444880485534668,0.9341011486301802
H. burtoni ,USH1GA,Foxd3,474,13.016757011413574,0.9292579147435498
H. burtoni ,USH1GA,Foxd3,514,11.940207481384276,0.9077805116641928
H. burtoni ,USH1GA,Foxd3,-427,12.667871475219727,0.9222975705323652
H. burtoni ,USH1GA,Foxd3,-270,12.86427402496338,0.9262158451764896
H. burtoni ,USH1GA,FOXI1,474,12.52414608001709,0.9381340170241412
H. burtoni ,USH1GA,FOXI1,514,13.062702178955078,0.9511360697038366
H. burtoni ,USH1GA,FOXI1,-270,12.4245023727417,0.9357283758407072
H. burtoni ,USH1GA,Foxa2,474,11.607645988464355,0.9214661838162582
H. burtoni ,USH1GA,Foxa2,-270,11.956475257873535,0.9304002099598332
H. burtoni ,USH1GA,MZF1,-558,7.938509941101074,0.9476766056461324
H. burtoni ,USH1GA,Nkx2-5,471,7.418769359588622,0.9235679103225318
H. burtoni ,USH1GA,Nkx2-5,-492,7.007399082183838,0.9070057910956374
H. burtoni ,USH1GA,Nkx2-5,-407,7.281668186187744,0.9180480998142532
H. burtoni ,USH1GA,Nkx2-5,607,8.059314727783201,0.9493568147256436
H. burtoni ,USH1GA,Nkx2-5,984,9.317191123962402,0.9999999943390228
H. burtoni ,USH1GA,Pax2,-991,8.363592147827147,0.9724246844165972
H. burtoni ,USH1GA,Pax2,-873,6.947689533233643,0.9168239557702856
H. burtoni ,USH1GA,Pax2,-773,9.06581211090088,0.999999986004761
H. burtoni ,USH1GA,Pax2,719,7.693371772766112,0.946105966714606
H. burtoni ,USH1GA,Prrx2,-982,9.124367713928224,0.9999999805311351
H. burtoni ,USH1GA,Prrx2,-665,9.124367713928224,0.9999999805311351
H. burtoni ,USH1GA,Prrx2,-528,9.124367713928224,0.9999999805311351
H. burtoni ,USH1GA,Prrx2,-492,9.124367713928224,0.9999999805311351
H. burtoni ,USH1GA,Prrx2,509,9.124367713928224,0.9999999805311351
H. burtoni ,USH1GA,Prrx2,-15,9.124367713928224,0.9999999805311351
H. burtoni ,USH1GA,ELK4,785,13.521377563476562,0.9722915115471292
H. burtoni ,USH1GA,SOX9,912,9.871442794799805,0.9103819761190881
H. burtoni ,USH1GA,Sox17,-373,8.868415832519531,0.9098181058095636
H. burtoni ,USH1GA,Sox17,911,10.260638236999512,0.9547938375014124
H. burtoni ,USH1GA,Sox17,984,8.826406478881836,0.9084609940351249
H. burtoni ,USH1GA,SPI1,-299,7.72714376449585,0.9587244403842334
H. burtoni ,USH1GA,SPI1,787,8.710684776306152,0.9999999891737288
H. burtoni ,USH1GA,SPIB,785,8.967580795288086,0.9486859309085226
H. burtoni ,USH1GA,SRY,418,9.00571346282959,0.9110719760658592
H. burtoni ,USH1GA,SRY,-521,8.94591236114502,0.9090698645598724
H. burtoni ,USH1GA,SRY,-86,9.501659393310547,0.9276760021756236
H. burtoni ,USH1GA,MAFG::NFE2L1,10,8.812264442443848,0.9999999811476452
H. burtoni ,USH1GA,MAFG::NFE2L1,128,6.931861877441406,0.91856123512244
H. burtoni ,USH1GA,MAFG::NFE2L1,185,6.931861877441406,0.91856123512244
H. burtoni ,USH1GA,YY1,-995,8.383130073547362,0.9999999883150802
H. burtoni ,USH1GA,YY1,-976,7.027482509613037,0.9307622883769914
H. burtoni ,USH1GA,YY1,146,8.191274642944336,0.9902012551568588
H. burtoni ,USH1GA,YY1,-139,7.027482509613037,0.9307622883769914
H. burtoni ,USH1GA,YY1,911,7.027482509613037,0.9307622883769914
H. burtoni ,USH1GA,YY1,-62,8.191274642944336,0.9902012551568588
H. burtoni ,USH1GA,YY1,994,7.027482509613037,0.9307622883769914
H. burtoni ,USH1GA,ETS1,-997,7.393471717834473,0.9813779551894216
H. burtoni ,USH1GA,ETS1,483,6.299754619598389,0.9309281062689668
H. burtoni ,USH1GA,ETS1,-213,7.797184467315674,0.9999999985417986
H. burtoni ,USH1GA,ETS1,-186,5.896041870117188,0.91230606291659
H. burtoni ,USH1GA,ETS1,-40,6.141787528991699,0.9236415640101284
H. burtoni ,USH1GA,Myb,-546,9.503310203552246,0.9395158548296751
H. burtoni ,USH1GA,HLTF,-938,6.5460615158081055,0.9108738838593262
H. burtoni ,USH1GA,HLTF,-903,6.374401569366455,0.904823956756624
H. burtoni ,USH1GA,HLTF,145,6.4796385765075675,0.9085328954747584
H. burtoni ,USH1GA,HLTF,-631,8.704205513000487,0.9869348062282276
H. burtoni ,USH1GA,HLTF,-599,8.323474884033201,0.9735164602554764
H. burtoni ,USH1GA,HLTF,-293,6.474334716796875,0.9083459679749089
H. burtoni ,USH1GA,HLTF,809,6.814883708953857,0.9203481654598576
H. burtoni ,USH1GA,HLTF,-142,7.681967735290527,0.9509073917674192
H. burtoni ,USH1GA,HLTF,-127,7.076071739196777,0.9295533911157164
H. burtoni ,USH1GA,HLTF,893,6.753284931182861,0.9181771982490716
H. burtoni ,USH1GA,Mafb,822,7.906759738922119,0.9310285721146072
H. burtoni ,USH1GA,Nkx3-2,868,8.306317329406737,0.9087866827319224
H. burtoni ,USH1GA,Nobox,508,9.03559398651123,0.9232436836172182
H. burtoni ,USH1GA,ZNF354C,-721,6.723137378692628,0.9040306653446696
H. burtoni ,USH1GA,ZNF354C,921,6.915782451629639,0.9124624994216558
H. burtoni ,USH1GA,Pdx1,17,9.569862365722656,0.9999999875379776
H. burtoni ,USH1GA,Pdx1,326,8.729877471923826,0.9654328636729628
H. burtoni ,USH1GA,Pdx1,492,7.265902996063232,0.9051872718582928
H. burtoni ,USH1GA,Pdx1,507,7.8961896896362305,0.9311248790320076
H. burtoni ,USH1GA,Pdx1,-366,7.265902996063232,0.9051872718582928
H. burtoni ,USH1GA,Pdx1,984,8.105888366699219,0.9397544153461476
H. burtoni ,USH1GA,Gabpa,786,12.106186866760256,0.9172394115062208
H. burtoni ,USH1GA,Gata1,-968,10.776415824890137,0.9306098414584268
H. burtoni ,USH1GA,Gata1,-956,9.455206871032717,0.906427046991512
H. burtoni ,USH1GA,Klf4,276,11.31675910949707,0.9287789754629904
H. burtoni ,USH1GA,Arid3a,-509,9.84423828125,0.9999999947950092
H. burtoni ,USH1GA,Arid3a,606,8.299228668212889,0.9397245176885984
H. burtoni ,USH1GA,Arid3a,-394,8.299228668212889,0.9397245176885984
H. burtoni ,USH1GA,Arid3a,635,9.84423828125,0.9999999947950092
H. burtoni ,USH1GA,NFATC2,482,8.660003662109375,0.9004293629461902
H. burtoni ,USH1GA,FOXO3,-519,9.76145076751709,0.9200317092720356
H. burtoni ,USH1GA,HOXA5,15,9.856098175048828,0.9999999906952892
H. burtoni ,USH1GA,HOXA5,115,9.341282844543457,0.981868659502108
H. burtoni ,USH1GA,HOXA5,490,7.984292030334473,0.9340766680430056
H. burtoni ,USH1GA,HOXA5,-366,7.984292030334473,0.9340766680430056
H. burtoni ,USH1GA,NR4A2,464,9.26918888092041,0.916744828423423
H. burtoni ,USH1GA,NFIC,-549,7.586748123168945,0.9293058613716778
H. burtoni ,USH1GA,NFIC,-516,7.586748123168945,0.9293058613716778
H. burtoni ,USH1GA,CREB1,463,9.771864891052246,0.934202235835586
H. burtoni ,USH1GA,FOS::JUN,230,8.680231094360353,0.927590055171316
H. burtoni ,USH1GA,FOS::JUN,-748,8.18521785736084,0.9095212619341
H. burtoni ,USH1GA,FOS::JUN,555,8.680231094360353,0.927590055171316
H. burtoni ,USH1GA,CEBPA,555,8.69700813293457,0.9090406348230546
H. burtoni ,USH1GA,SOX10,30,7.0969905853271475,0.9195205899220328
